question,date,yes_price,change_1d,change_3d,change_5d
Will Hillary Clinton win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will any other Republican Politician win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Nikki Haley win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Elizabeth Warren win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Kamala win New York by 10+ points?,2024-10-25,0.835,1,0,0
Will Nikki Haley win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will Michelle Obama win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will Vivek Ramaswamy win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Michelle Obama win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will Vivek Ramaswamy win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will Bernie Sanders win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Joe Biden win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will AOC win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Kamala win 60% of college graduates?,2024-10-25,0.175,0,0,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-25,0.3605,0,0,0
Kamala Harris wins the popular vote?,2024-10-25,0.5995,1,0,0
Kamala flips a 2020 Trump state?,2024-10-25,0.32,1,0,0
Will Kamala win New York by 10+ points?,2024-10-25,0.835,1,0,0
Will any other Democratic Politician win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Kamala win 60% of college graduates?,2024-10-25,0.175,0,0,0
Will either Kamala or Trump win every swing state?,2024-10-25,0.345,0,1,0
Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Will the Democratic candidate win Arizona by 0%-1.0%?,2024-10-25,0.07,0,0,1
Will the Democratic candidate win Nevada by  0%-1.0%?,2024-10-25,0.105,0,1,1
Will the Democratic candidate win Nevada by 4.0% or more?,2024-10-25,0.065,0,0,0
Will Michelle Obama win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will the Democratic candidate win Nevada by  1.0%-2.0%?,2024-10-25,0.085,1,1,1
Will the Democratic candidate win Nevada by 2.0%-3.0%?,2024-10-25,0.08,0,0,0
Will the Democratic candidate win Arizona by 4.0% or more?,2024-10-25,0.045,0,0,0
Will the Democratic candidate win Arizona by 1.0%-2.0%?,2024-10-25,0.075,0,0,0
Will the Democratic candidate win Arizona by 2.0%-3.0%?,2024-10-25,0.045,0,0,0
Will the Democratic candidate win Nevada by 3.0%-4.0%?,2024-10-25,0.055,0,0,0
Will Hillary Clinton win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will the Democratic candidate win Arizona by 3.0%-4.0%?,2024-10-25,0.0275,1,1,1
Democrats win popular vote by 0-1%?,2024-10-25,0.11,1,1,1
Democrats win popular vote by 1-2%?,2024-10-25,0.11,1,0,1
Will the Republican candidate win Nevada by  0%-1.0%?,2024-10-25,0.095,0,1,1
Will Michelle Obama win the popular vote in the 2024 Presidential Election?,2024-10-25,0.0005,0,0,0
Democrats win popular vote by 2-3%?,2024-10-25,0.11,0,0,0
Will Nikki Haley win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will the Republican candidate win Nevada by 1.0%-2.0%?,2024-10-25,0.097,1,1,1
Will the Republican candidate win Nevada by 2.0%-3.0%?,2024-10-25,0.105,1,0,0
Will the Republican candidate win Nevada by 4.0% or more?,2024-10-25,0.255,0,1,1
Democrats win popular vote by 3-4%?,2024-10-25,0.075,0,0,1
Kamala Harris wins the popular vote?,2024-10-25,0.5995,1,0,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-25,0.3605,0,0,0
Kamala flips a 2020 Trump state?,2024-10-25,0.32,1,0,0
Will Kamala win New York by 10+ points?,2024-10-25,0.835,1,0,0
Will Kamala win 60% of college graduates?,2024-10-25,0.175,0,0,0
Will Biden pardon Trump?,2024-10-25,0.057,0,1,1
Kamala flips a 2020 Trump state?,2024-10-25,0.32,1,0,0
"Will Trump say ""Kamala"" 20 or more times during Michigan rally on October 25?",2024-10-25,0.83,0,0,0
Trump blowout victory?,2024-10-25,0.18,1,1,1
Trump wins every swing state?,2024-10-25,0.3,0,1,0
Trump fires campaign manager?,2024-10-25,0.0165,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-10-25,0.641,0,1,1
Will Trump get more votes than 2020?,2024-10-25,0.795,0,1,0
Trump in jail before election day?,2024-10-25,0.0135,1,0,0
Will Trump win no swing states?,2024-10-25,0.095,0,0,0
Will Trump be Speaker by January 1?,2024-10-25,0.02,1,1,1
Will Trump election interference trial start in September or October?,2024-10-25,0.0095,0,0,1
Will either Kamala or Trump win every swing state?,2024-10-25,0.345,0,1,0
Will Trump win 6 swing states?,2024-10-25,0.13,1,1,1
Donald & Melania Trump divorce before election?,2024-10-25,0.0115,0,1,0
Trump wins Pennsylvania but loses the Election?,2024-10-25,0.105,0,0,0
Will the Democratic candidate win Arizona by 4.0% or more?,2024-10-25,0.045,0,0,0
Will Gavin Newsom win the 2024 US Presidential Election?,2024-10-25,0.0005,0,0,0
Will Trump drop out of presidential race?,2024-10-25,0.013,0,0,0
Trump-Vance Republican ticket on election day?,2024-10-25,0.9875,1,1,1
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-10-25,0.4,0,0,0
Will Trump win 5 swing states?,2024-10-25,0.12,1,1,1
Will Trump win 4 swing states?,2024-10-25,0.095,1,0,1
Kamala Harris wins the popular vote?,2024-10-25,0.5995,1,0,0
Will either Kamala or Trump win every swing state?,2024-10-25,0.345,0,1,0
Will Trump do better with men than in 2020 election?,2024-10-25,0.915,0,1,0
Kamala flips a 2020 Trump state?,2024-10-25,0.32,1,0,0
"Will Trump say ""Kamala"" 20 or more times during Michigan rally on October 25?",2024-10-25,0.83,0,0,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-25,0.3605,0,0,0
Will Kamala win New York by 10+ points?,2024-10-25,0.835,1,0,0
Will Trump win 30% of Black men?,2024-10-25,0.29,1,0,0
Will the election be called on Nov 5?,2024-10-24,0.21,1,1,1
Will the AP call the election on November 20?,2024-10-24,0.03,0,0,0
Will the AP call the election on November 5?,2024-10-24,0.1,1,1,1
AP doesn't call the election by November 20?,2024-10-24,0.03,1,0,0
Will the AP call the election on November 6?,2024-10-24,0.305,1,1,1
Will the AP call the election on November 8?,2024-10-24,0.08,1,1,0
Will the AP call the election on November 12?,2024-10-24,0.026,0,0,0
Will the AP call the election on November 14?,2024-10-24,0.0305,0,0,0
Will the AP call the election on November 19?,2024-10-24,0.0255,0,0,0
Will the AP call the election on November 10?,2024-10-24,0.05,0,0,0
Will the AP call the election on November 9?,2024-10-24,0.09,0,0,0
Will the AP call the election on November 16?,2024-10-24,0.0255,0,0,0
Will the AP call the election on November 7?,2024-10-24,0.17,0,0,0
Will the AP call the election on November 15?,2024-10-24,0.0255,0,0,0
Will the AP call the election on November 18?,2024-10-24,0.0255,0,0,0
Election certified on January 6?,2024-10-24,0.835,0,1,1
Will the Republican candidate win Arizona by 4.0% or more?,2024-10-24,0.41,0,0,0
Will the Republican candidate win Arizona by 0%-1.0%?,2024-10-24,0.075,1,1,0
Will the AP call the election on November 13?,2024-10-24,0.026,0,0,0
Will the AP call the election on November 17?,2024-10-24,0.0255,0,0,0
Will the Republican candidate win Arizona by 3.0%-4.0%?,2024-10-24,0.0975,1,1,1
Will Arizona be the closest state?,2024-10-24,0.045,1,1,1
Will the AP call the election on November 11?,2024-10-24,0.05,0,0,0
Will the Republican candidate win Arizona by 2.0%-3.0%?,2024-10-24,0.135,0,0,0
Will the Republican candidate win Arizona by 1.0%-2.0%?,2024-10-24,0.1,0,0,0
Will the Democratic candidate win Arizona by 4.0% or more?,2024-10-24,0.045,0,0,0
Will the Democratic candidate win Arizona by 0%-1.0%?,2024-10-24,0.07,0,0,0
Will the Democratic candidate win Arizona by 3.0%-4.0%?,2024-10-24,0.0295,0,1,1
Kamala Harris wins the popular vote?,2024-10-24,0.62,0,0,0
Kamala flips a 2020 Trump state?,2024-10-24,0.31,1,0,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-24,0.3845,0,0,0
Will Kamala win New York by 10+ points?,2024-10-24,0.81,1,1,0
"Will Trump say ""Kamala"" 10 or more times during Las Vegas rally on October 24?",2024-10-24,0.92,1,1,1
Will Kamala lead in RCP by 3.5 or more on Oct 25?,2024-10-24,0.0015,0,0,0
Will Kamala win 60% of college graduates?,2024-10-24,0.175,0,0,0
Will Kamala lead in RCP by 2.5-2.9 on Oct 25?,2024-10-24,0.0015,0,0,0
Will Kamala lead in RCP by 3-3.4 on Oct 25?,2024-10-24,0.0015,0,0,0
Will Kamala lead in RCP by 2-2.4 on Oct 25?,2024-10-24,0.007,0,0,0
Will Kamala lead in RCP by 1-1.4 on Oct 25?,2024-10-24,0.2,0,0,0
Will Kamala lead in RCP by 1.5-1.9 on Oct 25?,2024-10-24,0.02,0,0,0
Will either Kamala or Trump win every swing state?,2024-10-24,0.37,0,0,0
Will Kamala lead in RCP by 0.5-0.9 on Oct 25?,2024-10-24,0.43,0,0,0
Will Kamala lead in RCP by 0-0.4 on Oct 25?,2024-10-24,0.323,1,1,1
"Will Trump say ""border"" 20 or more times on The Joe Rogan Experience?",2024-10-24,0.56,0,0,0
"Will Trump say ""border"" 20 or more times during New York rally on October 27?",2024-10-24,0.845,0,0,0
"Will Trump say ""border"" 25 or more times during Las Vegas rally on October 24?",2024-10-24,0.815,0,0,0
"Will Trump say ""border"" 30 or more times during New York rally on October 27?",2024-10-24,0.465,0,0,0
"Will Trump say ""border"" 25 or more times during Pennsylvania rally on October 26?",2024-10-24,0.84,0,0,0
"Will Trump say ""border"" 35 or more times during Las Vegas rally on October 24?",2024-10-24,0.31,0,0,0
"Will Trump say ""border"" 35 or more times during Pennsylvania rally on October 26?",2024-10-24,0.425,0,0,0
Will TRUMP reach $1b first?,2024-10-24,0.105,1,0,0
No Trump coin reaches $1b?,2024-10-24,0.67,0,1,1
Will another Trump coin be first to reach $1b?,2024-10-24,0.0925,1,1,1
"Will Trump say ""french fries"" during Pennsylvania rally on October 26?",2024-10-24,0.52,0,1,1
Trump nominates RFK Jr. to Cabinet?,2024-10-24,0.375,0,1,1
Trump nominates Elon Musk to Cabinet?,2024-10-24,0.185,0,0,0
"Will Trump say ""economic wasteland"" during Pennsylvania rally on October 26?",2024-10-24,0.645,1,0,0
"Will Trump say ""McDonald's"" during Pennsylvania rally on October 26?",2024-10-24,0.645,1,1,1
Kamala flips a 2020 Trump state?,2024-10-24,0.31,1,0,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-24,0.3845,0,0,0
"Will Trump say ""border"" 25 or more times during Las Vegas rally on October 24?",2024-10-24,0.815,0,0,0
Kamala Harris wins the popular vote?,2024-10-24,0.62,0,0,0
"Will Trump say ""border"" 20 or more times during New York rally on October 27?",2024-10-24,0.845,0,0,0
"Will Trump say ""border"" 35 or more times during Las Vegas rally on October 24?",2024-10-24,0.31,0,0,0
"Will Trump say ""border"" 30 or more times during New York rally on October 27?",2024-10-24,0.465,0,0,0
"Will Trump say ""Kamala"" 10 or more times during Las Vegas rally on October 24?",2024-10-24,0.92,1,1,1
Trump blowout victory?,2024-10-24,0.18,0,1,1
Will Hillary Clinton win the 2024 US Presidential Election?,2024-10-24,0.0005,0,0,0
Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-24,0.3845,0,0,0
Kamala flips a 2020 Trump state?,2024-10-24,0.31,1,0,0
Kamala Harris wins the popular vote?,2024-10-24,0.62,0,0,0
Trump-Vance Republican ticket on election day?,2024-10-24,0.9855,1,1,1
Will Elizabeth Warren win the 2024 US Presidential Election?,2024-10-24,0.0005,0,0,0
Will Kamala win New York by 10+ points?,2024-10-24,0.81,1,1,0
Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
"Will Trump say ""border"" 20 or more times during New York rally on October 27?",2024-10-24,0.845,0,0,0
"Will Trump say ""border"" 20 or more times on The Joe Rogan Experience?",2024-10-24,0.56,0,0,0
"Will Trump say ""border"" 25 or more times during Las Vegas rally on October 24?",2024-10-24,0.815,0,0,0
"Will Trump say ""border"" 30 or more times during New York rally on October 27?",2024-10-24,0.465,0,0,0
"Will Trump say ""border"" 35 or more times during Las Vegas rally on October 24?",2024-10-24,0.31,0,0,0
"Will Trump say ""border"" 25 or more times during Pennsylvania rally on October 26?",2024-10-24,0.84,0,0,0
"Will Trump say ""border"" 35 or more times during Pennsylvania rally on October 26?",2024-10-24,0.425,0,0,0
Will Trump win Florida by 8+ points?,2024-10-24,0.6,1,1,1
Will Trump win Texas by 10+ points?,2024-10-24,0.315,0,1,1
Will Trump win another state by the largest margin?,2024-10-24,0.021,0,0,0
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-24,0.382,1,1,1
Will Trump win 6 swing states?,2024-10-24,0.13,0,1,1
Will Trump win 4 swing states?,2024-10-24,0.09,1,1,1
Will Trump get more votes than 2020?,2024-10-24,0.8,0,1,1
Will Trump win 5 swing states?,2024-10-24,0.125,0,1,1
Will Trump win 3 swing states?,2024-10-24,0.095,0,1,0
Will Trump win 2 swing states?,2024-10-24,0.095,1,0,0
Will Trump win Alaska by 6+ points?,2024-10-24,0.865,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-10-24,0.6155,1,1,1
Will Trump win 1 swing state?,2024-10-24,0.075,0,0,0
Will Trump win 7 swing states?,2024-10-24,0.315,0,0,1
Kamala Harris wins the popular vote?,2024-10-24,0.62,0,0,0
Trump eligible to vote in the election?,2024-10-24,0.994,0,0,0
"Rabois Parlay: Trump wins PA, MI, GA and AZ?",2024-10-24,0.42,0,0,0
Trump wins every swing state?,2024-10-24,0.305,0,0,1
Trump wins a solid blue state?,2024-10-24,0.215,0,0,0
Will Trump win Arkansas by the largest margin?,2024-10-24,0.003,0,0,0
Will Trump win Miami?,2024-10-24,0.555,1,1,1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
Will Trump win no swing states?,2024-10-24,0.085,1,0,0
Will Trump win Oklahoma by the largest margin?,2024-10-24,0.0195,0,1,1
Will Trump win Wyoming by the largest margin?,2024-10-24,0.755,1,0,0
Will RFK Jr. win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
GOP wins popular vote by 3-4%?,2024-10-24,0.0745,0,0,0
Will the Republican candidate win Wisconsin by 4.0% or more?,2024-10-24,0.245,0,0,0
Will Trump win 55% of voters without a college degree?,2024-10-24,0.38,1,1,1
Will Trump win West Virginia by the largest margin?,2024-10-24,0.155,0,1,1
Will Trump lead in RCP on Oct 25?,2024-10-24,0.0465,1,1,1
Will Trump win North Dakota by the largest margin?,2024-10-24,0.03,1,1,0
Will Kamala Harris win the 2024 US Presidential Election?,2024-10-24,0.3845,0,0,0
GOP wins popular vote by 2-3%?,2024-10-24,0.086,0,1,0
Will the Republican candidate win Arizona by 4.0% or more?,2024-10-24,0.41,0,0,0
Will the Republican candidate win Wisconsin by 3.0%-4.0%?,2024-10-24,0.0815,0,0,0
Will either Kamala or Trump win every swing state?,2024-10-24,0.37,0,0,0
Will Chris Christie win the 2024 US Presidential Election?,2024-10-24,0.0005,0,0,0
Will Kanye West win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
Will Trump win Idaho by the largest margin?,2024-10-24,0.009,1,1,0
GOP wins popular vote by 5-6%?,2024-10-24,0.01,1,1,1
Will AOC win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
GOP wins popular vote by 4-5%?,2024-10-24,0.026,1,1,0
Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
Will the Republican candidate win Wisconsin by 2.0%-3.0%?,2024-10-24,0.065,1,1,1
Will the Republican candidate win Georgia by 4.0% or more?,2024-10-24,0.4,0,1,0
Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
GOP wins popular vote by 6-7%?,2024-10-24,0.01,1,1,1
Will the Democratic candidate win Wisconsin by 4.0% or more?,2024-10-24,0.067,0,1,1
Will the Republican candidate win Arizona by 3.0%-4.0%?,2024-10-24,0.0975,1,1,1
Will AOC win the 2024 US Presidential Election?,2024-10-24,0.0005,0,0,0
Will the Democratic candidate win Arizona by 4.0% or more?,2024-10-24,0.045,0,0,0
Will the Republican candidate win Wisconsin by 1.0%-2.0%?,2024-10-24,0.14,0,0,0
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-10-24,0.0005,0,0,0
Will the Republican candidate win Arizona by 2.0%-3.0%?,2024-10-24,0.135,0,0,0
GOP wins popular vote by 1-2%?,2024-10-24,0.105,0,0,1
Will the Republican candidate win Wisconsin by 0%-1.0%?,2024-10-24,0.135,0,0,0
GOP wins popular vote by 7% or more?,2024-10-24,0.0175,1,0,1
Will Florida be the closest state?,2024-10-24,0.0155,1,1,0
Will the Republican candidate win North Carolina by 4.0% or more?,2024-10-24,0.405,0,0,0
Democrats win popular vote by 3-4%?,2024-10-24,0.075,0,0,1
Will the Democratic candidate win Wisconsin by 3%-4.0%?,2024-10-24,0.045,0,0,0
Will the Republican candidate win Georgia by 3.0%-4.0%?,2024-10-24,0.09,0,0,1
Will any other Republican Politician win the 2024 US Presidential Election?,2024-10-24,0.0005,0,0,0
