title,url,matching_questions,similarity,date,yes_price,change_1d,change_3d,change_5d
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""death penalty"" during Michigan rally on October 25?",0.4826264977455139,2024-10-26,0.845,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on October 25?",0.4820944964885711,2024-10-26,0.029,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win no swing states?,0.4803210794925689,2024-10-26,0.045,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""frack"" or ""fracking"" 4 or more times during Michigan rally on October 25?",0.4792036414146423,2024-10-26,0.815,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 7 swing states?,0.4774477779865265,2024-10-26,0.285,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Mexico"" 5 or more times during Michigan rally on October 25?",0.4755372703075409,2024-10-26,0.495,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""inflation"" 10 or more times during New York rally on October 27?",0.4752747714519501,2024-10-26,0.425,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 1 swing state?,0.4743618369102478,2024-10-26,0.075,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 3 swing states?,0.4739425182342529,2024-10-26,0.1,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Mississippi by 20+ points?,0.4705932140350342,2024-10-26,0.47,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""trans"" during Michigan rally on October 25?",0.4700988829135895,2024-10-26,0.89,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 2 swing states?,0.4696536660194397,2024-10-26,0.105,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Texas by 10+ points?,0.4695430994033813,2024-10-26,0.33,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win another state by the largest margin?,0.4694871306419372,2024-10-26,0.0205,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump blowout victory?,0.4672295451164245,2024-10-26,0.185,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Pocahontas"" during Michigan rally on October 25?",0.4664727747440338,2024-10-26,0.745,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump wins a solid blue state?,0.4639124572277069,2024-10-26,0.215,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""women's sports"" during Michigan rally on October 25?",0.4606159329414367,2024-10-26,0.875,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Kanye West win the 2024 US Presidential Election?,0.4514075219631195,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,0.4468331933021545,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Florida by 8+ points?,0.4465712606906891,2024-10-26,0.64,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Kamala"" 20 or more times during Michigan rally on October 25?",0.4420271515846252,2024-10-26,0.7,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump gets more black voters than in 2020?,0.4395103752613067,2024-10-26,0.87,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,0.4369415044784546,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump go on Redscare?,0.4363835453987121,2024-10-26,0.05,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""McDonald's"" during Pennsylvania rally on October 26?",0.4355682730674743,2024-10-26,0.85,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""Elon"" 5 or more times during Michigan rally on October 25?",0.4334096312522888,2024-10-26,0.455,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Gavin Newsom win the 2024 US Presidential Election?,0.4328085780143738,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.4306197762489319,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Michigan be the last state to be called by the AP?,0.4295988082885742,2024-10-26,0.07,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win 55% of voters without a college degree?,0.4248552024364471,2024-10-26,0.43,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump convicted of another felony before election?,0.4246862828731537,2024-10-26,0.009,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""too big to rig"" 2 or more times during New York rally on October 27?",0.4242081046104431,2024-10-26,0.665,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump be Speaker by January 1?,0.4224403500556946,2024-10-26,0.0205,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Florida by 12+ points?,0.4212911427021026,2024-10-26,0.245,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Ron DeSantis win the 2024 US Presidential Election?,0.4196351766586303,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump mention $MAGA before Election?,0.4184619784355163,2024-10-26,0.0355,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""economic wasteland"" during Pennsylvania rally on October 26?",0.416101336479187,2024-10-26,0.41,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4154304265975952,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump fires campaign manager?,0.4137595295906067,2024-10-26,0.016,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Miami?,0.4136998057365417,2024-10-26,0.635,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will any other Republican Politician win the 2024 US Presidential Election?,0.4116974771022796,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump in jail before election day?,0.4115912914276123,2024-10-26,0.014,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,0.4102987051010132,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Alaska by 6+ points?,0.4099442362785339,2024-10-26,0.865,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Trump-Vance Republican ticket on election day?,0.4073159098625183,2024-10-26,0.9915,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Michigan be the closest state?,0.4071139693260193,2024-10-26,0.1155,1,1,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Trump win Arkansas by the largest margin?,0.4058443307876587,2024-10-26,0.0025,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,Will Joe Biden win the 2024 US Presidential Election?,0.4054032862186432,2024-10-26,0.0005,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""god"" 5 or more times during New York rally on October 27?",0.4049126505851745,2024-10-26,0.495,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Novi, Michigan - October 26, 2024",https://player.vimeo.com/video/1023848592,"Will Trump say ""tax"" 30 or more times during New York rally on October 27?",0.4011455476284027,2024-10-26,0.58,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Pittsburgh - November 4, 2024",https://player.vimeo.com/video/1026355162,Will RFK Jr. debate Biden/Trump?,0.4773289859294891,2024-11-04,0.003,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Pittsburgh - November 4, 2024",https://player.vimeo.com/video/1026355162,Will there be another debate?,0.4616361558437347,2024-11-04,0.0015,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Pittsburgh - November 4, 2024",https://player.vimeo.com/video/1026355162,"Will Trump say ""Kamala"" 25 or more times during Pittsburgh rally on Nov 4?",0.4153008460998535,2024-11-04,0.575,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Pittsburgh - November 4, 2024",https://player.vimeo.com/video/1026355162,Will Joe Biden endorse Donald Trump?,0.4086337089538574,2024-11-04,0.0035,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Kamala flips a 2020 Trump state?,0.6079629063606262,2024-10-13,0.375,0,1,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Trump flips Kamala on 538 before election?,0.5861584544181824,2024-10-13,0.45,1,1,1
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Trump on ballot in every state?,0.5439509153366089,2024-10-13,0.989,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Kamala Harris wins the popular vote?,0.5178787112236023,2024-10-13,0.724,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""insane asylum"" during Arizona rally on October 13?",0.503092885017395,2024-10-13,0.835,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Will Kamala Harris win the 2024 US Presidential Election?,0.5001517534255981,2024-10-13,0.447,1,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Trump eligible to vote in the election?,0.4968749284744262,2024-10-13,0.9525,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""Kamala"" 35 or more times during California rally on October 12?",0.4955697655677795,2024-10-13,0.265,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""every state is a border state"" during Arizona rally on October 13?",0.4891301989555359,2024-10-13,0.46,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Trump in jail before election day?,0.483661413192749,2024-10-13,0.0095,0,1,1
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""MAGA"" 4 or more times during Arizona rally on October 13?",0.4787982702255249,2024-10-13,0.565,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""Dark MAGA"" during Arizona rally on October 13?",0.476669430732727,2024-10-13,0.355,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Will either Kamala or Trump win every swing state?,0.4697487354278564,2024-10-13,0.355,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""Venezuela"" 3 or more times during Arizona rally on October 13?",0.4618368148803711,2024-10-13,0.675,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""hispanic"" during Arizona rally on October 13?",0.4531701207160949,2024-10-13,0.825,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,Will Kamala win New York by 10+ points?,0.4506893754005432,2024-10-13,0.88,0,0,0
"Speech: Donald Trump Holds a Campaign Rally in Prescott Valley, Arizona - October 13, 2024",https://player.vimeo.com/video/1019816208,"Will Trump say ""border"" 20 or more times during Arizona rally on October 13?",0.4498161673545837,2024-10-13,0.89,1,1,1
