question,date,yes_price,change_1d,change_3d,change_5d
"Will Trump say ""tax"" 20 or more times during Virginia rally on Nov 2?",2024-11-02,0.255,-1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Virginia rally on Nov 2?",2024-11-02,0.039,-1,-1,-1
"Will Trump say ""Melania"" during Virginia rally on Nov 2?",2024-11-02,0.095,-1,-1,-1
Will Trump win Miami?,2024-11-02,0.605,-1,-1,1
Trump eligible to vote in the election?,2024-11-02,0.8515,0,1,1
Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.08,-1,1,0
"Will Trump say ""tampon"" during Virginia rally on Nov 2?",2024-11-02,0.04,-1,-1,-1
Will Trump win West Virginia by the largest margin?,2024-11-02,0.16,0,-1,-1
Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.1,-1,-1,-1
Will Chris Christie win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
"Will Trump say ""unrealized"" during Wisconsin rally on Nov 1?",2024-11-02,0.11,0,0,0
"Will Trump say ""god"" 4 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.49,-1,-1,-1
Will Kanye West win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.1415,1,1,1
Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.075,1,1,1
"Will Trump say ""Russia"" 3 or more times during Virginia rally on Nov 2?",2024-11-02,0.67,1,1,1
Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.034,-1,-1,1
Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.0275,0,-1,1
Will Kanye West win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.055,0,1,-1
"Will Trump say ""China"" 10 or more times during Virginia rally on Nov 2?",2024-11-02,0.21,-1,-1,-1
Will Trump drop out of presidential race?,2024-11-02,0.0045,1,-1,-1
"Will Trump say ""border"" 20 or more times during Virginia rally on Nov 2?",2024-11-02,0.85,1,1,1
Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,2024-11-02,0.115,-1,-1,-1
Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.13,-1,-1,-1
"Will Trump say ""border"" 30 or more times during Virginia rally on Nov 2?",2024-11-02,0.165,-1,-1,-1
"Will Trump say ""frack"" or ""fracking"" 4 or more times during Virginia rally on Nov 2?",2024-11-02,0.79,-1,-1,-1
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.145,0,-1,1
Will Trump win Mississippi by 20+ points?,2024-11-02,0.565,-1,-1,1
Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.036,1,1,1
Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,2024-11-02,0.125,1,1,1
"Will Trump say ""McDonald's"" during Wisconsin rally on Nov 1?",2024-11-02,0.915,0,0,0
Will Trump win another state by the largest margin?,2024-11-02,0.018,-1,1,-1
"Will Trump say ""Pocahontas"" during Virginia rally on Nov 2?",2024-11-02,0.93,1,1,1
Will Trump win Arkansas by the largest margin?,2024-11-02,0.0025,0,1,-1
"Trump wins the election but loses WI, MI, or PA?",2024-11-02,0.355,-1,1,-1
Will Trump win 6 swing states?,2024-11-02,0.17,-1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Wisconsin rally on Nov 1?",2024-11-02,0.0325,0,0,0
"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",2024-11-02,0.029,-1,1,-1
Will Trump win Florida by 8+ points?,2024-11-02,0.635,-1,-1,1
"Will Trump say ""weave"" during Wisconsin rally on Nov 1?",2024-11-02,0.285,0,0,0
"Will Trump say ""women's sports"" during Virginia rally on Nov 2?",2024-11-02,0.94,1,1,1
Will Trump win Alaska by 6+ points?,2024-11-02,0.835,-1,-1,1
Trump wins a solid blue state?,2024-11-02,0.14,1,1,-1
Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump win Texas by 10+ points?,2024-11-02,0.33,-1,-1,1
"Will Trump say ""Wisconsin"" 20 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.115,0,0,0
Will Joe Rogan announce he is voting for Trump?,2024-11-02,0.09,-1,-1,-1
Will Gavin Newsom win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
"Trump wins 287-251 - AZ, GA, NV, NC, PA",2024-11-02,0.105,-1,-1,-1
Trump wins every swing state?,2024-11-02,0.195,-1,0,1
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
"Will Trump say ""hell"" 10 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.81,0,0,0
Will Trump win Alabama by 30+ points?,2024-11-02,0.47,-1,-1,1
Trump ineligible to run for President?,2024-11-02,0.003,0,0,0
Will Trump win Florida by 12+ points?,2024-11-02,0.235,-1,-1,1
"Will Trump say ""tax"" 20 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.24,0,0,0
Will Trump mention $MAGA before Election?,2024-11-02,0.0115,-1,-1,-1
Will RFK Jr. win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump lead in RCP by 2.5 or more on Nov 4?,2024-11-02,0.0205,-1,-1,-1
Will Trump lead in RCP by 2-2.4 on Nov 4?,2024-11-02,0.0195,-1,-1,-1
"Will Trump say ""missile defense shield"" during Virginia rally on Nov 2?",2024-11-02,0.91,1,1,1
"Will Trump say ""Elon"" during Wisconsin rally on Nov 1?",2024-11-02,0.955,0,0,0
Will Trump be Speaker by January 1?,2024-11-02,0.041,1,1,-1
Will Joe Biden win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump win no swing states?,2024-11-02,0.115,1,-1,-1
Will Trump win Ohio by 12+ points?,2024-11-02,0.235,-1,-1,-1
Winning candidate also wins popular vote?,2024-11-02,0.695,-1,-1,1
Will Trump lead in RCP by 0.5-0.9 on Nov 4?,2024-11-02,0.255,-1,-1,-1
Will Bernie Sanders win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump win 5 swing states?,2024-11-02,0.17,-1,1,-1
Will Trump lead in RCP by 1.5-1.9 on Nov 4?,2024-11-02,0.0365,1,-1,-1
Will Bernie Sanders win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
"Will Trump say ""gun"" 5 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.65,0,0,0
"Will Trump say ""tampon"" during Wisconsin rally on Nov 1?",2024-11-02,0.0585,0,0,0
Will Trump lead in RCP by 1-1.4 on Nov 4?,2024-11-02,0.0465,-1,-1,-1
Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump win 4 swing states?,2024-11-02,0.16,-1,-1,1
Will Trump win Missouri by 20+ points?,2024-11-02,0.185,-1,1,-1
Trump gets more black voters than in 2020?,2024-11-02,0.84,-1,-1,1
Will Trump win 3 swing states?,2024-11-02,0.105,1,0,0
"Will Trump say ""Teamster"" during Wisconsin rally on Nov 1?",2024-11-02,0.47,0,0,0
"Will Trump say ""China"" 10 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.28,0,0,0
Will Trump sell shares of DJT before the election?,2024-11-02,0.0305,-1,-1,-1
Will Trump win 55% of voters without a college degree?,2024-11-02,0.505,-1,-1,1
Will Trump win Oklahoma by the largest margin?,2024-11-02,0.0225,-1,-1,-1
Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Will Ron DeSantis win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Will any other Democratic Politician win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
Will Trump win 2 swing states?,2024-11-02,0.07,1,1,1
Trump-Vance Republican ticket on election day?,2024-11-02,0.994,1,1,1
Will Trump win 7 swing states?,2024-11-02,0.185,-1,0,1
Will Trump lead in RCP by 0.1-0.4 on Nov 4?,2024-11-02,0.37,1,-1,-1
Will any other Republican Politician win the 2024 US Presidential Election?,2024-11-02,0.0005,0,0,0
"Will Trump say ""Pocahontas"" during Wisconsin rally on Nov 1?",2024-11-02,0.93,0,0,0
"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",2024-11-02,0.034,1,1,-1
Trump grope video released before the election?,2024-11-02,0.027,-1,-1,-1
Will Trump do better with LGTBQ voters than in 2020?,2024-11-02,0.205,-1,-1,-1
Biden wins the Popular Vote?,2024-11-02,0.0005,0,0,0
Will Joe Biden endorse Donald Trump?,2024-11-02,0.003,-1,1,1
Will Trump win 1 swing state?,2024-11-02,0.08,0,1,1
"Will Trump say ""Venezuela"" or ""Venezuelan"" 5 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.18,0,0,0
Will Nate Silver correctly call the Presidential Election?,2024-11-02,0.575,-1,-1,-1
"Will Trump say ""border"" 20 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.81,0,0,0
Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,2024-11-02,0.0005,0,0,0
Trump wins and picks Dimon for Treasury Secretary?,2024-11-02,0.075,1,-1,-1
"Trump wins 281-257 - AZ, GA, NC, PA",2024-11-02,0.065,0,1,-1
"Will Trump say ""border"" 30 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.125,0,0,0
Will Trump win North Dakota by the largest margin?,2024-11-02,0.0295,-1,1,-1
Trump in jail before election day?,2024-11-02,0.007,-1,-1,-1
Will Trump win 30% of Black men?,2024-11-02,0.215,1,-1,-1
Will Trump win Iowa by 12+ points?,2024-11-02,0.34,-1,-1,1
Will Trump win Idaho by the largest margin?,2024-11-02,0.008,0,1,1
"Will Trump say ""teleprompter"" 3 or more times during Wisconsin rally on Nov 1?",2024-11-02,0.265,0,0,0
Will the Democratic candidate win Nevada by 4.0% or more?,2024-11-02,0.065,1,1,-1
Democrats win popular vote by 5-6%?,2024-11-02,0.055,1,1,-1
"Will Trump say ""North Carolina"" 5 or more times during Michigan rally on October 25?",2024-10-26,0.12,0,0,0
"Will Trump say ""McDonald's"" during Pennsylvania rally on October 26?",2024-10-26,0.85,1,1,1
"Will Trump say ""Ford"" during Michigan rally on October 25?",2024-10-26,0.32,0,0,0
"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 25?",2024-10-26,0.42,0,0,0
"Will Trump say ""french fries"" during Pennsylvania rally on October 26?",2024-10-26,0.385,1,1,1
"Will Trump say ""McDonald's"" during Michigan rally on October 25?",2024-10-26,0.85,0,0,0
"Will Trump say ""god"" 5 or more times during Pennsylvania rally on October 26?",2024-10-26,0.43,-1,-1,-1
"Will Trump say ""phone app"" during Pennsylvania rally on October 26?",2024-10-26,0.2,-1,-1,-1
"Will Trump say ""Detroit"" during Michigan rally on October 25?",2024-10-26,0.85,0,0,0
"Will Trump say ""unrealized"" during Pennsylvania rally on October 26?",2024-10-26,0.46,-1,-1,-1
"Will Trump say ""Pocahontas"" during Michigan rally on October 25?",2024-10-26,0.745,0,0,0
"Will Trump say ""Wall Street"" during Michigan rally on October 25?",2024-10-26,0.575,0,0,0
"Will Trump say ""Mars"" during Pennsylvania rally on October 26?",2024-10-26,0.725,-1,-1,-1
"Will Trump say ""god"" 5 or more times during New York rally on October 27?",2024-10-26,0.495,-1,-1,-1
"Will Trump say ""NAFTA"" during Pennsylvania rally on October 26?",2024-10-26,0.42,-1,-1,-1
"Will Trump say ""NAFTA"" during Michigan rally on October 25?",2024-10-26,0.49,0,0,0
"Will Trump say ""Elon"" 5 or more times during Michigan rally on October 25?",2024-10-26,0.455,0,0,0
"Will Trump say ""sanctuary city"" during Pennsylvania rally on October 26?",2024-10-26,0.885,1,1,1
"Will Trump say ""Tren de Aragua"" during Pennsylvania rally on October 26?",2024-10-26,0.885,1,1,1
"Will Trump say ""Hitler"" during Michigan rally on October 25?",2024-10-26,0.13,0,0,0
"Will Trump say ""teleprompter"" 3 or more times during Pennsylvania rally on October 26?",2024-10-26,0.315,1,1,1
"Will Trump say ""New York"" 30 or more times during New York rally on October 27?",2024-10-26,0.495,1,-1,-1
"Will Trump say ""COVID"" 2 or more times during New York rally on October 27?",2024-10-26,0.355,-1,-1,-1
"Will Trump say ""Mexico"" 5 or more times during Michigan rally on October 25?",2024-10-26,0.495,0,0,0
"Will Trump say ""Pocahontas"" during New York rally on October 27?",2024-10-26,0.785,1,-1,-1
"Will Trump say ""economic wasteland"" during Pennsylvania rally on October 26?",2024-10-26,0.41,-1,-1,-1
"Will Trump say ""beach"" during Pennsylvania rally on October 26?",2024-10-26,0.505,0,0,0
"Will Trump say ""World Trade Center"" during New York rally on October 27?",2024-10-26,0.725,-1,-1,-1
"Will Trump say ""beach"" during Michigan rally on October 25?",2024-10-26,0.405,0,0,0
"Will Trump say ""border"" 25 or more times during Pennsylvania rally on October 26?",2024-10-26,0.51,-1,-1,-1
"Will Trump say ""China"" 10 or more times during Michigan rally on October 25?",2024-10-26,0.38,0,0,0
"Will Trump say ""China"" 10 or more times during Pennsylvania rally on October 26?",2024-10-26,0.495,-1,-1,-1
"Will Trump say ""border"" 25 or more times during Michigan rally on October 25?",2024-10-26,0.265,0,0,0
"Will Trump say ""missile defense shield"" during Pennsylvania rally on October 26?",2024-10-26,0.895,1,1,1
"Will Trump say ""border"" 35 or more times during Pennsylvania rally on October 26?",2024-10-26,0.185,-1,-1,-1
"Will Trump say ""women's sports"" during Pennsylvania rally on October 26?",2024-10-26,0.895,0,0,0
"Will Trump say ""frack"" or ""fracking"" 5 or more times during Pennsylvania rally on October 26?",2024-10-26,0.815,1,1,1
"Will Trump say ""death penalty"" during Michigan rally on October 25?",2024-10-26,0.845,0,0,0
"Will Trump say ""border"" 30 or more times during Michigan rally on October 25?",2024-10-26,0.15,0,0,0
"Will Trump say ""Tampon"" during Pennsylvania rally on October 26?",2024-10-26,0.135,-1,-1,-1
"Will Trump say ""China"" 5 or more times during New York rally on October 27?",2024-10-26,0.84,1,-1,-1
"Will Trump say ""trans"" during Pennsylvania rally on October 26?",2024-10-26,0.92,0,0,0
"Will Trump say ""frack"" or ""fracking"" 4 or more times during Michigan rally on October 25?",2024-10-26,0.815,0,0,0
"Will Trump say ""women's sports"" during Michigan rally on October 25?",2024-10-26,0.875,0,0,0
"Will Trump say ""trans"" during Michigan rally on October 25?",2024-10-26,0.89,0,0,0
"Will Trump say ""tax"" 25 or more times during Pennsylvania rally on October 26?",2024-10-26,0.645,1,1,1
"Will Trump say ""NYPD"" during New York rally on October 27?",2024-10-26,0.785,1,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Pennsylvania rally on October 26?",2024-10-26,0.04,-1,-1,-1
Will Trump be Speaker by January 1?,2024-10-26,0.0205,-1,1,1
"Will Trump say ""too big to rig"" 2 or more times during New York rally on October 27?",2024-10-26,0.665,1,-1,-1
"Will Trump say ""Green New Scam"" 3 or more times during New York rally on October 27?",2024-10-26,0.175,1,1,1
"Will Trump say ""Russia"" 5 or more times during New York rally on October 27?",2024-10-26,0.415,0,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during Michigan rally on October 25?",2024-10-26,0.029,0,0,0
"Will Trump say ""Kamala"" 20 or more times during Michigan rally on October 25?",2024-10-26,0.7,0,0,0
"Will Trump say ""border"" 20 or more times during New York rally on October 27?",2024-10-26,0.79,-1,-1,-1
"Will Trump say ""border"" 30 or more times during New York rally on October 27?",2024-10-26,0.33,-1,-1,-1
Trump eligible to vote in the election?,2024-10-26,0.7505,1,1,1
"Will Trump say ""missile defense shield"" during New York rally on October 27?",2024-10-26,0.885,1,0,0
"Will Trump say ""inflation"" 10 or more times during New York rally on October 27?",2024-10-26,0.425,1,1,1
"Will Trump say ""GM"" or ""General Motors"" during Michigan rally on October 25?",2024-10-26,0.34,0,0,0
"Will Trump say ""police"" 15 or more times during New York rally on October 27?",2024-10-26,0.49,-1,-1,-1
"Will Trump say ""Women's sports"" during New York rally on October 27?",2024-10-26,0.905,1,0,0
"Will Trump say ""tax"" 30 or more times during New York rally on October 27?",2024-10-26,0.58,0,-1,-1
"Will Trump say ""crypto"" or ""Bitcoin"" during New York rally on October 27?",2024-10-26,0.045,-1,1,1
"Will Trump say ""tampon"" during New York rally on October 27?",2024-10-26,0.165,-1,-1,-1
Trump grope video released before the election?,2024-10-26,0.075,-1,-1,-1
Will Donald Trump win the popular vote in the 2024 Presidential Election?,2024-10-26,0.3955,1,1,-1
"Will Trump say ""trans"" during New York rally on October 27?",2024-10-26,0.91,1,1,1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-26,0.6385,1,1,1
Trump ineligible to run for President?,2024-10-26,0.0055,-1,-1,-1
Will Trump get more votes than 2020?,2024-10-26,0.79,1,1,-1
Trump wins Pennsylvania but loses the Election?,2024-10-26,0.09,-1,-1,-1
Will Joe Rogan announce he is voting for Trump?,2024-10-26,0.235,-1,-1,-1
Trump-Vance Republican ticket on election day?,2024-10-26,0.9915,1,1,1
Will Trump win Arkansas by the largest margin?,2024-10-26,0.0025,0,0,0
Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,2024-10-26,0.0005,0,0,0
Will Trump win North Dakota by the largest margin?,2024-10-26,0.03,1,0,0
Will Chris Christie win the popular vote in the 2024 Presidential Election?,2024-10-26,0.0005,0,0,0
Will the election be called on Nov 5?,2024-10-24,0.21,1,1,1
Election certified on January 6?,2024-10-24,0.835,0,1,1
Will Arizona be the closest state?,2024-10-24,0.045,1,1,1
Will the Republican candidate win Arizona by 4.0% or more?,2024-10-24,0.41,-1,-1,-1
Will the Republican candidate win Arizona by 0%-1.0%?,2024-10-24,0.075,1,1,-1
Will the Republican candidate win Arizona by 3.0%-4.0%?,2024-10-24,0.0975,1,1,1
Will Trump x Rogan interview last 150-180 min?,2024-10-25,0.055,1,1,1
Will Trump x Rogan interview last 180 min or more?,2024-10-25,0.04,1,1,1
Will Trump x Rogan interview last 90-120 min?,2024-10-25,0.325,-1,-1,-1
Will Trump x Rogan interview last 60-90 min?,2024-10-25,0.325,-1,-1,-1
Will Trump x Rogan interview last 120-150 min?,2024-10-25,0.175,-1,-1,-1
Trump wins every swing state?,2024-10-25,0.3,-1,1,-1
Will Trump win 6 swing states?,2024-10-25,0.13,1,1,1
Will Trump win 5 swing states?,2024-10-25,0.12,1,1,1
Will Trump win 7 swing states?,2024-10-25,0.285,0,1,1
Will Trump win 4 swing states?,2024-10-25,0.095,1,-1,1
Will Trump x Rogan interview be under 1 hour?,2024-10-25,0.095,-1,-1,-1
Will Trump win no swing states?,2024-10-25,0.095,-1,-1,-1
Will Trump win 1 swing state?,2024-10-25,0.075,0,-1,-1
Will Trump win 3 swing states?,2024-10-25,0.095,1,0,-1
Will Trump win 2 swing states?,2024-10-25,0.105,0,-1,-1
Will RFK Jr. debate Biden/Trump?,2024-10-25,0.0045,-1,-1,-1
Will Donald Trump win the 2024 US Presidential Election?,2024-10-25,0.641,-1,1,1
Trump blowout victory?,2024-10-25,0.18,1,1,1
Will Trump win Alaska by 6+ points?,2024-10-25,0.865,0,0,-1
Trump fires campaign manager?,2024-11-01,0.005,0,1,-1
Will Trump lead in RCP by 2.5 or more on Nov 4?,2024-11-01,0.021,-1,-1,-1
Will Trump tweet 90 or more times Oct 25 - Nov 1?,2024-11-01,0.5305,0,0,0
Will Donald Trump win the 2024 US Presidential Election?,2024-11-01,0.6325,-1,-1,-1
Walz's brother attends Trump rally in September?,2024-10-01,0.003,0,0,0
Will Trump be Speaker by January 1?,2024-10-01,0.02,0,-1,-1
Will Trump be Speaker by October 1?,2024-10-01,0.001,-1,-1,-1
Will Trump tweet 30-39 times September 27-October 4?,2024-10-01,0.41,1,1,1
Trump blowout victory?,2024-10-01,0.12,-1,-1,-1
Will Trump tweet 15-19 times September 27-October 4?,2024-10-01,0.0195,0,0,0
Will Trump visit Springfield in September?,2024-10-01,0.0045,0,0,0
Will Trump tweet 20-24 times September 27-October 4?,2024-10-01,0.05,-1,-1,-1
