title,url,matching_questions,similarity
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,"Will Trump and Elon say ""Department of Education"" during their Feb 18 interview?",0.45643532276153564
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,"Will Trump and Elon say ""Paper Straw"" during their Feb 18 interview?",0.44710397720336914
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,"Will Trump and Elon say ""AI"" or ""Artificial Intelligence"" during their Feb 18 interview?",0.44243842363357544
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,Will Trump meet with Keir Starmer in his first 100 days?,0.44176042079925537
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,"Will Trump and Elon say ""October 7"" during their Feb 18 interview?",0.4355720281600952
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.4129188060760498
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,"Will Trump and Elon say ""COVID"" during their Feb 18 interview?",0.410294771194458
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,Will Trump Media invest in Ethereum before March?,0.409607470035553
Elon Musk: Were watching the thrashing of bureaucracy,https://www.youtube.com/watch?v=8SpcLT8-Eds,Will Trump meet with Javier Milei in his first 100 days?,0.4055461883544922
"Trump, Musk pull curtain back behind relationship, media's divide and conquer mission",https://www.youtube.com/watch?v=hMbcMO5JgEo,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5862889289855957
"Trump, Musk pull curtain back behind relationship, media's divide and conquer mission",https://www.youtube.com/watch?v=hMbcMO5JgEo,Will Elon talk more than Trump during Hannity interview?,0.4567909836769104
"Trump, Musk pull curtain back behind relationship, media's divide and conquer mission",https://www.youtube.com/watch?v=hMbcMO5JgEo,Will Trump Media invest in Ethereum before March?,0.4056642949581146
'The Five' reacts to Democrats blasting DOGE,https://www.youtube.com/watch?v=6KeSV9m_sck,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.44754984974861145
Karoline Leavitt: Trump is the first president to actually do this,https://www.youtube.com/watch?v=lHRPh99aFD4,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.5042711496353149
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Will Trump issue an executive order on February 18?,0.5902005434036255
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Will Trump issue an executive order on February 17?,0.5850734710693359
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Will Trump issue an executive order on February 15?,0.5789042711257935
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Will Trump remove tariff on Mexico before March?,0.43947356939315796
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Trump negative approval before April?,0.4327425956726074
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Trump tariffs on Mexico in effect by May 1?,0.42465436458587646
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Will Trump say 'mandate' 5+ times times during the 2025 State of the Union?,0.4166995882987976
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Trump negative approval before March?,0.4152591824531555
President Trump signs executive orders from Mar-a-Lago,https://www.youtube.com/watch?v=eoUBcCj-bmg,Trump's birthright citizenship ban unblocked before March?,0.40411001443862915
President Trump signs executive order on IVF at Mar-a-Lago,https://www.youtube.com/watch?v=LlJ0DxWF2BQ,Will Trump issue an executive order on February 18?,0.6049144268035889
President Trump signs executive order on IVF at Mar-a-Lago,https://www.youtube.com/watch?v=LlJ0DxWF2BQ,Will Trump issue an executive order on February 17?,0.5995923280715942
President Trump signs executive order on IVF at Mar-a-Lago,https://www.youtube.com/watch?v=LlJ0DxWF2BQ,Will Trump issue an executive order on February 15?,0.5907316207885742
Kerri Urbahn: This Trump case will set the tone for the future,https://www.youtube.com/watch?v=TmE1jsdLzKo,Will Kash Patel be Trump's FBI director?,0.41350263357162476
Kerri Urbahn: This Trump case will set the tone for the future,https://www.youtube.com/watch?v=TmE1jsdLzKo,Will Ken Paxton be Trump's FBI director?,0.4031427502632141
Kerri Urbahn: This Trump case will set the tone for the future,https://www.youtube.com/watch?v=TmE1jsdLzKo,Will Mike Rogers be Trump's FBI director?,0.40058082342147827
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Trump tariffs on Mexico in effect by May 1?,0.5769568085670471
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump pass a border/immigration law in first 100 days?,0.5710495710372925
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump remove tariff on Mexico before March?,0.5676931142807007
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump say 'Mexico' 5+ times during the 2025 State of the Union?,0.4575025737285614
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump designate cartels as terrorists before March?,0.4512254595756531
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump remove tariff on China before March?,0.42756718397140503
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Trump tariffs on Canada in effect by May 1?,0.4271082580089569
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.42617738246917725
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump remove tariff on Canada before March?,0.4214710593223572
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump increase tariffs on China before May?,0.4164935350418091
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Will Trump list the Jalisco New Generation Cartel (CJNG) as a terrorist organization before April?,0.40926703810691833
DHS sends direct message to migrants: 'You will be caught',https://www.youtube.com/watch?v=HhSrYKuWC3k,Trump's birthright citizenship ban unblocked before March?,0.40213167667388916
Kristi Noem gives stern warning on illegal immigration,https://www.youtube.com/watch?v=da8-xJHcSdU,Will Trump pass a border/immigration law in first 100 days?,0.4502184987068176
Kristi Noem gives stern warning on illegal immigration,https://www.youtube.com/watch?v=da8-xJHcSdU,Will Trump designate cartels as terrorists before March?,0.417455792427063
Tom Homan hits back at AOC: She is making this more difficult and dangerous,https://www.youtube.com/watch?v=y41jOW6Oj0Y,Will Trump pass a border/immigration law in first 100 days?,0.4822046160697937
Tom Homan hits back at AOC: She is making this more difficult and dangerous,https://www.youtube.com/watch?v=y41jOW6Oj0Y,Trump tariffs on Mexico in effect by May 1?,0.4058966636657715
Karoline Leavitt reveals how DOGE employees will 'dig into the books',https://www.youtube.com/watch?v=uxYp0dHfqwQ,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.4514504671096802
Karoline Leavitt reveals how DOGE employees will 'dig into the books',https://www.youtube.com/watch?v=uxYp0dHfqwQ,Will Donald Trump post 130-139 times on Truth Social from Feb 14-21?,0.44275790452957153
Karoline Leavitt reveals how DOGE employees will 'dig into the books',https://www.youtube.com/watch?v=uxYp0dHfqwQ,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.4374094307422638
Karoline Leavitt reveals how DOGE employees will 'dig into the books',https://www.youtube.com/watch?v=uxYp0dHfqwQ,Will Donald Trump post 120-129 times on Truth Social from Feb 14-21?,0.4164397120475769
Karoline Leavitt reveals how DOGE employees will 'dig into the books',https://www.youtube.com/watch?v=uxYp0dHfqwQ,Will Donald Trump post 150-159 times on Truth Social from Feb 14-21?,0.4047737121582031
Karoline Leavitt reveals how DOGE employees will 'dig into the books',https://www.youtube.com/watch?v=uxYp0dHfqwQ,Will Donald Trump post 110-119 times on Truth Social from Feb 14-21?,0.4032527208328247
"'Harsh realities' of Russia-Ukraine war, U.S. army veteran reveals",https://www.youtube.com/watch?v=PJWprl05Qaw,"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",0.4673890471458435
NATO secretary general on war in Ukraine: Europe is now stepping up,https://www.youtube.com/watch?v=g7NARixLKQw,"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",0.4288640320301056
San Diego migrant shelter shuts down after no new arrivals,https://www.youtube.com/watch?v=bUdP6nRBUZQ,Will Trump pass a border/immigration law in first 100 days?,0.42229145765304565
Dems are suppressing information: Watters,https://www.youtube.com/watch?v=LaHxxle_Z8c,Will Trump Media invest in Bitcoin before March?,0.46121472120285034
Dems are suppressing information: Watters,https://www.youtube.com/watch?v=LaHxxle_Z8c,Will Trump Media invest in Ethereum before March?,0.45283809304237366
Dems are suppressing information: Watters,https://www.youtube.com/watch?v=LaHxxle_Z8c,"Will Trump and Elon say ""Crypto"" or ""Bitcoin"" during their Feb 18 interview?",0.4218498766422272
Dems are suppressing information: Watters,https://www.youtube.com/watch?v=LaHxxle_Z8c,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.4179219603538513
Dems are suppressing information: Watters,https://www.youtube.com/watch?v=LaHxxle_Z8c,Will Trump Media invest in $TRUMP before March?,0.4060565233230591
Dems are suppressing information: Watters,https://www.youtube.com/watch?v=LaHxxle_Z8c,Will Trump Media invest in Solana before March?,0.40374159812927246
'WHOA': Hosts react to MSNBC host's scorched-earth Elon Musk rant,https://www.youtube.com/watch?v=U4JIzD_A0PE,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5023609399795532
Lawrence Jones: European leaders are 'freaking out',https://www.youtube.com/watch?v=7QMAu5F_GL0,Will Trump meet with Keir Starmer in his first 100 days?,0.550860583782196
Lawrence Jones: European leaders are 'freaking out',https://www.youtube.com/watch?v=7QMAu5F_GL0,"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",0.44452667236328125
Dana Perino: This is alarming,https://www.youtube.com/watch?v=YHSTgGpXvLI,Will Trump say 'China' 5+ times during the 2025 State of the Union?,0.5872851610183716
Dana Perino: This is alarming,https://www.youtube.com/watch?v=YHSTgGpXvLI,"Will Trump and Elon say ""China"" 10 or more times during their Feb 18 interview?",0.4992176592350006
Dana Perino: This is alarming,https://www.youtube.com/watch?v=YHSTgGpXvLI,Will Trump increase tariffs on China before May?,0.4953668713569641
Dana Perino: This is alarming,https://www.youtube.com/watch?v=YHSTgGpXvLI,Will Trump remove tariff on China before March?,0.4848553538322449
Kayleigh McEnany: 'This is quite extraordinary',https://www.youtube.com/watch?v=LNQtPlg84ok,Will Andrew Bailey be Trump's FBI director?,0.47647330164909363
Kayleigh McEnany: 'This is quite extraordinary',https://www.youtube.com/watch?v=LNQtPlg84ok,Will Ken Paxton be Trump's FBI director?,0.44201070070266724
Kayleigh McEnany: 'This is quite extraordinary',https://www.youtube.com/watch?v=LNQtPlg84ok,Will Mike Rogers be Trump's FBI director?,0.4124179482460022
Kayleigh McEnany: 'This is quite extraordinary',https://www.youtube.com/watch?v=LNQtPlg84ok,Will Trump issue an executive order on February 17?,0.4014497995376587
Elon Musk urged to audit US gold reserves,https://www.youtube.com/watch?v=EmAi0c69biA,Will DOGE cut $1B from USAID before March?,0.44128185510635376
Elon Musk urged to audit US gold reserves,https://www.youtube.com/watch?v=EmAi0c69biA,Will Trump Media invest in $TRUMP before March?,0.4107697010040283
Trump triggers emergency meeting in Europe: 'Status quo vs. disruption',https://www.youtube.com/watch?v=ZWj0csrBccs,Will Trump sanction Russia before March?,0.5005640983581543
Trump triggers emergency meeting in Europe: 'Status quo vs. disruption',https://www.youtube.com/watch?v=ZWj0csrBccs,"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",0.45449140667915344
DOGE DILEMMA: Dems ramp up efforts to halt Elon Musk's 'reign of terror',https://www.youtube.com/watch?v=_P3CfARNLdU,Will Mike Rogers be Trump's FBI director?,0.4539443254470825
Laura Ingraham: Why should taxpayers continue to subsidize this?,https://www.youtube.com/watch?v=QwXG4oEO6nA,Will Trump say 'AI' or 'artificial intelligence' during the 2025 State of the Union?,0.4617031514644623
Laura Ingraham: Why should taxpayers continue to subsidize this?,https://www.youtube.com/watch?v=QwXG4oEO6nA,"Will Trump and Elon say ""AI"" or ""Artificial Intelligence"" during their Feb 18 interview?",0.4431794285774231
How many Americans pick crops?,https://www.youtube.com/watch?v=xQv94EU7YiE,Trump's birthright citizenship ban unblocked before March?,0.5506850481033325
How many Americans pick crops?,https://www.youtube.com/watch?v=xQv94EU7YiE,Will Trump pass a border/immigration law in first 100 days?,0.4744560122489929
Trump takes another step toward ending Russias war in Ukraine,https://www.youtube.com/watch?v=4_-LtUovy4I,"Will Trump and Elon say ""Saudi Arabia"" during their Feb 18 interview?",0.4975712299346924
Trump takes another step toward ending Russias war in Ukraine,https://www.youtube.com/watch?v=4_-LtUovy4I,Will Trump cut aid to Jordan or Egypt before March?,0.40932416915893555
'UTTER DESTRUCTION': Special Envoy describes 'alarming' state of Gaza,https://www.youtube.com/watch?v=d0i_26-kE6Y,Will Trump cut aid to Jordan or Egypt before March?,0.44005638360977173
'UTTER DESTRUCTION': Special Envoy describes 'alarming' state of Gaza,https://www.youtube.com/watch?v=d0i_26-kE6Y,"Will Trump and Elon say ""Saudi Arabia"" during their Feb 18 interview?",0.4306753873825073
Trump is 'deadly' serious about this: Michael Waltz,https://www.youtube.com/watch?v=U_qG8Usk0e0,"Will Trump and Elon say ""NATO"" during their Feb 18 interview?",0.5188326239585876
Trump is 'deadly' serious about this: Michael Waltz,https://www.youtube.com/watch?v=U_qG8Usk0e0,Will Trump sanction Russia before March?,0.48546987771987915
Trump is 'deadly' serious about this: Michael Waltz,https://www.youtube.com/watch?v=U_qG8Usk0e0,"Will Trump and Elon say ""FEMA"" during their Feb 18 interview?",0.44712406396865845
Trump is 'deadly' serious about this: Michael Waltz,https://www.youtube.com/watch?v=U_qG8Usk0e0,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.43485766649246216
Trump is 'deadly' serious about this: Michael Waltz,https://www.youtube.com/watch?v=U_qG8Usk0e0,Will Trump Media invest in Ethereum before March?,0.4255468249320984
